block_num,latitude,longitude,total_pop
783,+44.081583,-073.189564,45
784,+44.075399,-073.180633,39
785,+44.076164,-073.176237,19
786,+44.068698,-073.159333,81
787,+44.090505,-073.160892,96
788,+44.111891,-073.157321,32
789,+44.098870,-073.130163,249
790,+44.125581,-073.123285,0
791,+44.116863,-073.113820,68
792,+44.133857,-073.114961,29
793,+44.093126,-073.104836,6
794,+44.092401,-073.104843,0
795,+44.058866,-073.105453,60
796,+44.078035,-073.108378,47
797,+44.071186,-073.133602,21
798,+44.070775,-073.141684,16
799,+44.058815,-073.145041,19
800,+44.059189,-073.159099,11
801,+44.061819,-073.169364,4
802,+44.067363,-073.172002,19
803,+44.058468,-073.172604,17
804,+44.048825,-073.176972,7
805,+44.049420,-073.169552,6
806,+44.054020,-073.156433,39
807,+44.088124,-073.249133,0
808,+44.081729,-073.244970,0
809,+44.069786,-073.204989,0
810,+44.062808,-073.179427,0
811,+43.852134,-073.229869,0
812,+43.852797,-073.245417,28
813,+43.848840,-073.263934,6
814,+43.851549,-073.276416,2
815,+43.843239,-073.294951,16
816,+43.844898,-073.306767,6
817,+43.845562,-073.319974,15
818,+43.843969,-073.331035,6
819,+43.837912,-073.343534,13
820,+43.830468,-073.354175,32
821,+43.818699,-073.370493,22
822,+43.820210,-073.388988,0
823,+43.782324,-073.336366,117
824,+43.792396,-073.324939,1
825,+43.800382,-073.310119,17
826,+43.810085,-073.308245,12
827,+43.825085,-073.314751,5
828,+43.827799,-073.312048,7
829,+43.833099,-073.309857,0
830,+43.833948,-073.308835,0
831,+43.830827,-073.298456,2
832,+43.839089,-073.286706,0
833,+43.839268,-073.284161,4
834,+43.842176,-073.282172,0
835,+43.836280,-073.280840,7
836,+43.841787,-073.272955,9
837,+43.838567,-073.259255,58
838,+43.833420,-073.246806,5
839,+43.824129,-073.242063,15
840,+43.846643,-073.237738,0
841,+43.841175,-073.227806,10
842,+43.839487,-073.219332,0
843,+43.824977,-073.222460,2
844,+43.813888,-073.224804,2
845,+43.800523,-073.239791,5
846,+43.803531,-073.227013,13
847,+43.781638,-073.228293,32
848,+43.793280,-073.260079,58
849,+43.805763,-073.261880,19
850,+43.828083,-073.254884,2
851,+43.833567,-073.274053,0
852,+43.821640,-073.281970,29
853,+43.818475,-073.297462,30
854,+43.818544,-073.307464,0
855,+43.808965,-073.299764,27
856,+43.808259,-073.283631,50
857,+43.802817,-073.272902,2
858,+43.802640,-073.266408,0
859,+43.810754,-073.252159,29
860,+43.801501,-073.286909,35
861,+43.803168,-073.296697,23
862,+43.798585,-073.300688,77
863,+43.793346,-073.296272,0
864,+43.795411,-073.286378,3
865,+43.784610,-073.284808,21
866,+43.781318,-073.300911,66
867,+43.791877,-073.303087,22
868,+43.788625,-073.310467,5
869,+43.768195,-073.315676,13
