block_num,latitude,longitude,total_pop
506,+44.101572,-070.242067,55
507,+44.100872,-070.240354,73
508,+44.099572,-070.238926,30
509,+44.098823,-070.237657,46
510,+44.098472,-070.239139,60
511,+44.098072,-070.239847,80
512,+44.097372,-070.240884,71
513,+44.104922,-070.231953,28
514,+44.119839,-070.260339,194
515,+44.123505,-070.274820,55
516,+44.116672,-070.272370,20
517,+44.111989,-070.271316,18
518,+44.102272,-070.260141,409
519,+44.090223,-070.251691,33
520,+44.086373,-070.257123,2
521,+44.098022,-070.263108,125
522,+44.094772,-070.281478,91
523,+44.099422,-070.268425,15
524,+44.102207,-070.270409,77
525,+44.109222,-070.270867,21
526,+44.110959,-070.272454,16
527,+44.106422,-070.270376,0
528,+44.105672,-070.269665,0
529,+44.100922,-070.268968,8
530,+44.100272,-070.268354,35
531,+44.100172,-070.269793,24
532,+44.100572,-070.270173,1
533,+44.094505,-070.270902,371
534,+44.092705,-070.270013,26
535,+44.090739,-070.269344,37
536,+44.090022,-070.268246,20
537,+44.088272,-070.268133,11
538,+44.088422,-070.270221,18
539,+44.089572,-070.272321,40
540,+44.091139,-070.273724,86
541,+44.091672,-070.262830,18
542,+44.088972,-070.262219,21
543,+44.084123,-070.254798,26
544,+44.102839,-070.250147,7
545,+44.103139,-070.251295,30
546,+44.104622,-070.251668,79
547,+44.107070,-070.261985,18
548,+44.107931,-070.258837,19
549,+44.096172,-070.286898,7
550,+44.085823,-070.254295,0
551,+44.090472,-070.259302,0
552,+44.099105,-070.278482,0
553,+44.114172,-070.287141,94
554,+44.120505,-070.292203,17
555,+44.109305,-070.300346,2
556,+44.111722,-070.273770,0
557,+44.110772,-070.279213,0
558,+43.982761,-070.122926,28
559,+43.982391,-070.127826,17
560,+43.999520,-070.149003,0
561,+44.017834,-070.169387,0
562,+44.015725,-070.171165,5
563,+43.990176,-070.188916,108
564,+43.983476,-070.168795,170
565,+43.998405,-070.173032,0
566,+43.976876,-070.149708,128
567,+43.966482,-070.141374,276
568,+43.951492,-070.133649,140
569,+43.951484,-070.161442,4
570,+43.966240,-070.163626,81
571,+43.970233,-070.184964,16
572,+43.963576,-070.194038,41
573,+43.959154,-070.205485,31
574,+43.972475,-070.217908,29
575,+43.962109,-070.212045,0
576,+43.961143,-070.210886,3
577,+43.953749,-070.199863,0
578,+43.953962,-070.197132,0
579,+43.951244,-070.182871,45
580,+43.944826,-070.174342,29
581,+43.950443,-070.167549,0
582,+43.951978,-070.167439,0
583,+43.940402,-070.164059,59
584,+43.949326,-070.198907,19
585,+43.948176,-070.201531,0
586,+43.938480,-070.180674,0
587,+43.951163,-070.169320,0
588,+43.955109,-070.179227,0
589,+43.980072,-070.047220,91
590,+43.991727,-070.056062,0
591,+43.994327,-070.070482,12
592,+44.000644,-070.090957,66
593,+43.994447,-070.087114,45
594,+43.993510,-070.077599,13
595,+43.985758,-070.081233,225
596,+43.991728,-070.062322,43
597,+43.976245,-070.055222,54
598,+43.973110,-070.066167,100
599,+43.965378,-070.091748,111
600,+43.970023,-070.077017,14
601,+43.966611,-070.063157,40
602,+43.963978,-070.060251,0
603,+43.971296,-070.050479,72
604,+43.972596,-070.040589,32
605,+43.963678,-070.049227,41
606,+43.951328,-070.061052,95
607,+43.954478,-070.070458,161
608,+43.941878,-070.106978,312
609,+43.934292,-070.077335,54
610,+43.950610,-070.094621,2
611,+43.951710,-070.106295,8
612,+43.959110,-070.118185,45
613,+43.957677,-070.107863,16
614,+43.973277,-070.107739,53
615,+43.982370,-070.111060,53
616,+43.986610,-070.111170,11
617,+43.980408,-070.122660,20
618,+43.972505,-070.122917,24
619,+43.938053,-070.141954,65
620,+43.934934,-070.121481,181
621,+43.925924,-070.142927,90
622,+43.915030,-070.131015,2
623,+43.908758,-070.115581,1
624,+44.007262,-070.087546,0
625,+43.978377,-070.121860,0
626,+43.995510,-070.070619,0
627,+43.990177,-070.050467,0
628,+44.183053,-070.112354,51
629,+44.190612,-070.126676,120
630,+44.193821,-070.134968,14
631,+44.191771,-070.138984,30
632,+44.189921,-070.143935,33
633,+44.182671,-070.154904,114
634,+44.189638,-070.139480,19
635,+44.189171,-070.138683,0
636,+44.179872,-070.136589,135
637,+44.184537,-070.125754,41
638,+44.181193,-070.122944,17
639,+44.173408,-070.125897,67
640,+44.166517,-070.106555,62
641,+44.161088,-070.109619,38
642,+44.153472,-070.135700,314
643,+44.158239,-070.146317,14
644,+44.158094,-070.144052,0
645,+44.166472,-070.150826,96
646,+44.177322,-070.148184,23
647,+44.175739,-070.152538,0
648,+44.164122,-070.168523,128
649,+44.151472,-070.162962,8
650,+44.147605,-070.152366,82
651,+44.152965,-070.159063,21
652,+44.154905,-070.157828,0
653,+44.150305,-070.152847,16
654,+44.137873,-070.139162,0
655,+44.134504,-070.126301,143
656,+44.139133,-070.114616,187
657,+44.144986,-070.113933,6
658,+44.144338,-070.112424,0
659,+44.135985,-070.108167,0
660,+44.134772,-070.108618,0
661,+44.133503,-070.107642,2
662,+44.132648,-070.107872,4
