block_num,latitude,longitude,total_pop
535,+38.956510,-077.090149,75
536,+38.957060,-077.089666,57
537,+38.955693,-077.089601,27
538,+38.955560,-077.087564,58
539,+38.955110,-077.084720,68
540,+38.954910,-077.087549,71
541,+38.953260,-077.083047,45
542,+38.953860,-077.084524,46
543,+38.953860,-077.085749,63
544,+38.954360,-077.087387,60
545,+38.953443,-077.088024,14
546,+38.952610,-077.087574,72
547,+38.953077,-077.086566,4
548,+38.952810,-077.085799,51
549,+38.952143,-077.085816,13
550,+38.951093,-077.085133,84
551,+38.952060,-077.083656,42
552,+38.951093,-077.081669,0
553,+38.950060,-077.081555,51
554,+38.950743,-077.082782,18
555,+38.949977,-077.083100,98
556,+38.950943,-077.083816,12
557,+38.950210,-077.084549,86
558,+38.949977,-077.085741,65
559,+38.950560,-077.087590,54
560,+38.951410,-077.087578,80
561,+38.949910,-077.087577,54
562,+38.949060,-077.087549,63
563,+38.948960,-077.085738,55
564,+38.948810,-077.084505,47
565,+38.949160,-077.083024,200
566,+38.948610,-077.081449,0
567,+38.949143,-077.081024,0
568,+38.949577,-077.082033,3
569,+38.948260,-077.082981,13
570,+38.947943,-077.084516,15
571,+38.948160,-077.085731,17
572,+38.948160,-077.087574,66
573,+38.947810,-077.080975,0
574,+38.946510,-077.080779,27
575,+38.946910,-077.083001,54
576,+38.947443,-077.083416,24
577,+38.947310,-077.085149,74
578,+38.947310,-077.087649,52
579,+38.946510,-077.087649,59
580,+38.946510,-077.085149,63
581,+38.945710,-077.085174,46
582,+38.945710,-077.087696,65
583,+38.944910,-077.087799,71
584,+38.944860,-077.085228,54
585,+38.945927,-077.083120,50
586,+38.945410,-077.080949,0
587,+38.945810,-077.079137,0
588,+38.945560,-077.078999,0
589,+38.944360,-077.081624,22
590,+38.944510,-077.083382,5
591,+38.943577,-077.083305,61
592,+38.944310,-077.085309,58
593,+38.943860,-077.087791,17
594,+38.943560,-077.085349,66
595,+38.938943,-077.086477,120
596,+38.942977,-077.081882,0
597,+38.941210,-077.086368,71
598,+38.942243,-077.089507,25
599,+38.940810,-077.087232,98
600,+38.941177,-077.090949,8
601,+38.942543,-077.091893,31
602,+38.943027,-077.093275,8
603,+38.947310,-077.089874,63
604,+38.947310,-077.091824,33
605,+38.947310,-077.093649,43
606,+38.947360,-077.095749,63
607,+38.947510,-077.098397,63
608,+38.946510,-077.095749,71
609,+38.946510,-077.093678,49
610,+38.946560,-077.091874,44
611,+38.946510,-077.089899,45
612,+38.945710,-077.089921,56
613,+38.945710,-077.091924,52
614,+38.945710,-077.093746,34
615,+38.945443,-077.095834,0
616,+38.945993,-077.097300,0
617,+38.944910,-077.093824,40
618,+38.944910,-077.091974,73
619,+38.944910,-077.089999,49
620,+38.944310,-077.090024,61
621,+38.944310,-077.091999,58
622,+38.944110,-077.094049,57
623,+38.943560,-077.091999,40
624,+38.943560,-077.089999,52
625,+38.950560,-077.089874,38
626,+38.950210,-077.091799,72
627,+38.950210,-077.093674,64
628,+38.950210,-077.095124,63
629,+38.950210,-077.096349,47
630,+38.949977,-077.098286,71
631,+38.949060,-077.098786,89
632,+38.949060,-077.095749,73
633,+38.949060,-077.093674,37
634,+38.949060,-077.091824,57
635,+38.949060,-077.089799,59
636,+38.949860,-077.089824,49
637,+38.948210,-077.089821,43
638,+38.948210,-077.091827,41
639,+38.948160,-077.093674,44
640,+38.948160,-077.095749,51
641,+38.948110,-077.098871,75
642,+38.954827,-077.090033,18
643,+38.955243,-077.091846,0
644,+38.954727,-077.093191,2
645,+38.953910,-077.093693,48
646,+38.953910,-077.091824,72
647,+38.953910,-077.089849,66
648,+38.952610,-077.089799,69
649,+38.952610,-077.091799,66
650,+38.952610,-077.093624,63
651,+38.952210,-077.095557,49
652,+38.953260,-077.095010,0
653,+38.951460,-077.095099,36
654,+38.951460,-077.096324,47
655,+38.951093,-077.097508,15
656,+38.951460,-077.093649,53
657,+38.951460,-077.091824,49
658,+38.951410,-077.089851,62
659,+38.944677,-077.078624,0
660,+38.944677,-077.079503,25
661,+38.944260,-077.079749,41
662,+38.943810,-077.079116,31
663,+38.943310,-077.080874,0
664,+38.938361,-077.082878,1916
665,+38.942394,-077.077942,0
666,+38.940349,-077.083589,0
667,+38.937128,-077.074999,395
668,+38.937378,-077.075265,0
669,+38.936611,-077.076222,329
670,+38.938029,-077.076880,202
671,+38.936011,-077.074066,296
672,+38.935061,-077.073484,0
673,+38.933511,-077.073848,190
674,+38.934744,-077.075707,40
675,+38.966677,-077.077532,18
676,+38.965743,-077.077699,12
677,+38.965660,-077.078889,11
678,+38.965077,-077.078015,78
679,+38.965010,-077.076560,0
680,+38.964077,-077.076333,35
681,+38.964260,-077.078418,110
682,+38.964660,-077.079769,8
683,+38.963410,-077.078830,116
684,+38.963260,-077.076095,60
685,+38.962110,-077.075766,280
686,+38.962410,-077.078796,103
687,+38.961410,-077.078849,124
688,+38.961410,-077.081249,58
689,+38.960443,-077.078572,84
690,+38.960510,-077.075977,51
691,+38.961260,-077.075526,400
692,+38.960277,-077.073899,29
693,+38.959710,-077.073767,31
694,+38.959860,-077.075944,46
695,+38.959210,-077.075923,46
696,+38.959310,-077.078066,24
697,+38.959110,-077.073598,57
698,+38.958460,-077.073414,55
699,+38.958460,-077.076026,47
700,+38.958077,-077.077233,30
701,+38.957910,-077.075674,26
702,+38.957760,-077.073201,72
703,+38.957160,-077.073061,61
704,+38.957393,-077.074990,0
705,+38.956510,-077.073098,67
706,+38.955560,-077.071625,252
707,+38.954527,-077.070723,17
708,+38.953860,-077.070793,65
709,+38.954310,-077.072199,0
710,+38.953310,-077.076159,20
711,+38.953860,-077.080049,54
712,+38.954160,-077.081324,47
713,+38.954177,-077.082478,0
714,+38.953360,-077.081343,35
715,+38.952743,-077.081271,62
716,+38.952993,-077.080122,45
717,+38.951677,-077.080274,0
718,+38.951460,-077.080919,0
719,+38.949860,-077.079774,1
720,+38.949110,-077.078823,0
721,+38.949977,-077.077075,0
722,+38.951260,-077.076126,0
723,+38.951960,-077.074103,0
724,+38.952010,-077.072705,1
725,+38.952710,-077.072481,31
726,+38.953260,-077.070961,26
727,+38.952310,-077.070871,0
728,+38.954677,-077.073048,14
729,+38.954893,-077.073890,44
730,+38.956460,-077.075969,45
731,+38.957043,-077.076131,25
732,+38.957510,-077.076410,46
733,+38.955760,-077.075971,70
734,+38.954960,-077.075948,51
735,+38.948843,-077.079803,0
736,+38.947260,-077.079221,0
737,+38.947343,-077.078132,10
738,+38.947055,-077.078240,0
739,+38.946660,-077.079089,0
740,+38.963243,-077.081505,0
741,+38.962877,-077.081898,12
742,+38.962677,-077.081418,18
743,+38.962160,-077.081066,14
744,+38.960577,-077.080950,109
745,+38.959243,-077.081460,85
746,+38.959860,-077.082549,86
747,+38.961160,-077.083803,113
748,+38.960743,-077.085234,0
749,+38.959860,-077.084738,61
750,+38.959910,-077.083449,73
751,+38.958360,-077.082974,74
752,+38.958360,-077.081288,61
753,+38.958410,-077.078935,25
754,+38.959227,-077.079619,49
755,+38.957810,-077.078939,38
756,+38.957360,-077.081299,50
757,+38.957510,-077.083217,36
758,+38.958543,-077.084403,0
759,+38.956310,-077.082919,0
760,+38.956310,-077.081299,60
761,+38.956077,-077.080149,26
762,+38.957160,-077.078899,53
763,+38.956260,-077.078528,60
764,+38.955160,-077.078410,70
765,+38.955110,-077.080044,47
766,+38.955110,-077.081326,72
767,+38.955477,-077.082760,36
768,+38.958827,-077.077732,0
769,+38.953493,-077.069523,0
770,+38.953010,-077.069515,4
771,+38.952077,-077.069298,726
772,+38.951360,-077.069011,260
773,+38.951410,-077.070798,30
774,+38.951243,-077.072615,28
775,+38.951427,-077.073652,4
776,+38.950760,-077.073181,45
777,+38.950860,-077.070734,36
778,+38.950760,-077.068836,117
779,+38.949610,-077.068488,426
780,+38.949910,-077.070937,44
781,+38.949960,-077.073323,65
782,+38.949960,-077.075091,17
783,+38.950510,-077.074848,2
784,+38.948860,-077.068271,316
785,+38.949010,-077.071123,45
786,+38.949010,-077.073501,68
787,+38.948010,-077.075751,74
788,+38.948977,-077.076144,22
789,+38.947843,-077.077132,5
790,+38.948110,-077.073598,63
791,+38.948160,-077.071242,47
792,+38.947960,-077.068043,321
793,+38.946277,-077.066383,156
794,+38.947260,-077.068395,95
795,+38.947260,-077.071189,62
796,+38.947310,-077.073623,46
797,+38.947310,-077.075898,60
798,+38.946977,-077.077474,11
799,+38.946310,-077.077874,16
800,+38.946460,-077.075955,60
801,+38.946460,-077.073402,72
802,+38.946543,-077.070964,41
803,+38.946477,-077.068598,52
804,+38.946043,-077.067891,35
805,+38.944010,-077.066900,21
806,+38.945543,-077.070684,43
807,+38.945193,-077.071930,17
808,+38.945510,-077.073723,62
809,+38.945560,-077.076071,54
810,+38.945560,-077.078008,51
811,+38.945760,-077.078755,0
812,+38.946010,-077.078816,14
813,+38.944910,-077.077899,12
814,+38.944760,-077.076174,67
815,+38.944760,-077.073823,70
816,+38.944677,-077.071665,50
817,+38.944210,-077.071448,72
818,+38.944410,-077.070116,27
819,+38.943460,-077.071276,87
820,+38.943510,-077.073898,59
821,+38.944210,-077.073873,73
822,+38.944260,-077.076220,75
823,+38.944510,-077.077797,22
824,+38.943916,-077.077592,9
825,+38.943560,-077.076306,61
826,+38.942610,-077.076124,285
827,+38.942610,-077.073873,62
828,+38.942610,-077.071084,86
829,+38.941277,-077.065320,6
830,+38.942496,-077.066500,0
831,+38.941963,-077.066078,0
832,+38.946310,-077.047422,0
833,+38.960610,-077.043423,0
834,+38.955860,-077.047556,0
835,+38.956010,-077.056697,13
836,+38.958430,-077.052642,0
837,+38.952977,-077.053320,0
838,+38.951460,-077.056766,166
839,+38.950510,-077.059198,33
840,+38.950177,-077.059669,88
841,+38.948410,-077.059980,75
842,+38.948410,-077.063157,61
843,+38.949060,-077.063698,21
844,+38.949143,-077.065571,868
845,+38.948410,-077.057580,38
846,+38.948410,-077.055905,79
847,+38.949805,-077.053927,15
848,+38.948746,-077.053649,37
849,+38.953677,-077.058540,219
850,+38.956510,-077.060864,1
851,+38.953960,-077.061623,42
852,+38.954160,-077.062923,48
853,+38.955610,-077.064826,49
854,+38.957677,-077.065940,63
855,+38.956560,-077.066892,32
856,+38.956360,-077.065978,36
857,+38.954577,-077.066678,35
858,+38.954760,-077.068448,30
859,+38.953343,-077.064148,19
860,+38.952410,-077.063454,65
861,+38.951843,-077.061139,16
862,+38.952960,-077.059585,5
863,+38.951477,-077.063442,25
864,+38.950960,-077.066535,243
865,+38.952410,-077.067021,683
866,+38.953660,-077.068584,59
867,+38.953810,-077.066548,44
868,+38.950777,-077.063414,66
869,+38.949960,-077.064353,468
